cooplabmst_id,dsp_sample_id,dsp_pedon_id,layer_no_lab,dsp_pedon,sand_pct,silt_pct,clay_pct_lab,texture,bulk_density,water_content,soc_pct,tc_pct,tn_pct,kssl_wsa,yoder_agg_stab_mwd,yoder_agg_stab_total_ws,yoder_ws_2_8,yoder_ws_pt5_2,yoder_ws_250_500,yoder_ws_53_250,ec,p_h,soil_respiration,bglucosidase,bglucosaminidase,alkaline_phosphatase,acid_phosphatase,phosphodiesterase,arylsulfatase,pox_c,ace,weoc,weon,effervescence,plfa_id,kssl_labsampnum,hzdesg,hrzdep_t,hrzdep_b,layerdes_id,layer_no_field,field_texture,coarse_frag_volume,clay_pct_field,color_moist_hue,color_moist_value,color_moist_chroma,color_dry_hue,color_dry_value,color_dry_chroma,depletions_knd,depletions_col_h,depletions_col_v,depletions_col_c,ped_surf_feat_knd,ped_surf_feat_amt,ped_surf_feat_loc,conc_knd,conc_qty,conc_size,conc_cont,conc_col_h,conc_col_v,conc_col_c,conc_mst,conc_shp,conc_loc,structure_grade,structure_size,structure_type,consistence_rup_res_mst,consistence_rup_res_dry,consistence_stk,consistence_pls,roots_qty1,roots_sz1,roots_qty2,roots_sz2,roots_qty3,roots_sz3,roots_loc,pores_qty1,pores_sz1,pores_qty2,pores_sz2,pores_qty3,pores_sz3,pores_shp,roots_qty4,roots_sz4,roots_qty5,roots_sz5,pores_qty4,pores_sz4,pores_qty5,pores_sz5,dsp_plot_id,dspplotmgt_id,label_full,label,lu,till,trt,explanation,gen_state,site,project,soil,genhz,bd_fill,soc_fill,coarse_frag_fill,hrzdepth,cf_mult,soc_stock_hrz
326,NTM - 1 - 2-1,NTM - 1 - 2,1,P3_R1b,NA,NA,NA,,1.31,8.68,0.58,NA,NA,NA,0.85,NA,NA,NA,NA,NA,NA,NA,199,124.92,26.13,0.03,NA,NA,5.18,409.84,0.47695,NA,NA,NA,TX-115-SWSHA-P3-R1B-0_5-06012018,18N06059,Ap,0,5,51,1,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,NA,NA,NA,NA,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NTM - 1,64,SHM - no-till,SHM,CROP,Till,No Till - Mixed - 1,MNT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,A,1.31,0.58,0,5,1,3.7990000000000004
331,NTM - 1 - 3-1,NTM - 1 - 3,1,P3_R1c,NA,NA,NA,,1.58,10.23,0.47,NA,NA,NA,0.62,NA,NA,NA,NA,NA,NA,NA,108,133.87,28.61,1.77,NA,NA,3.66,438.65,0.47336,NA,NA,NA,,18N06061,Ap,0,5,56,1,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,NA,NA,NA,NA,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NTM - 1,64,SHM - no-till,SHM,CROP,Till,No Till - Mixed - 1,MNT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,A,1.58,0.47,0,5,1,3.713
351,NTM - 2 - 1-1,NTM - 2 - 1,1,P5_R2a,NA,NA,NA,,0.92,9.91,0.64,NA,NA,NA,0.72,NA,NA,NA,NA,NA,NA,NA,50,146.15,34.42,4.89,NA,NA,8.33,409.33,0.48483,NA,NA,NA,TX-115-SWSHA-P5-R2A-0_5-06012018,18N06073,Ap,0,5,76,1,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,NA,NA,NA,NA,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NTM - 2,65,SHM - no-till,SHM,CROP,Till,No Till - Mixed - 2,MNT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,A,0.92,0.64,0,5,1,2.944
356,NTM - 2 - 2-1,NTM - 2 - 2,1,P5_R2b,NA,NA,NA,,1.61,8.08,0.68,NA,NA,NA,0.83,NA,NA,NA,NA,NA,NA,NA,19,135,15.98,2.32,NA,NA,5.88,379.66,0.45329,NA,NA,NA,TX-115-SWSHA-P5-R2B-0_5-06012018,18N06076,Ap,0,5,81,1,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,NA,NA,NA,NA,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NTM - 2,65,SHM - no-till,SHM,CROP,Till,No Till - Mixed - 2,MNT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,A,1.61,0.68,0,5,1,5.474000000000001
361,NTM - 2 - 3-1,NTM - 2 - 3,1,P5_R2c,NA,NA,NA,,1.64,8.44,0.85,NA,NA,NA,0.66,NA,NA,NA,NA,NA,NA,NA,37,150.19,56.9,2.29,NA,NA,10.46,404.39,0.9731,NA,NA,NA,TX-115-SWSHA-P5-R2C-0_5-06012018,18N06079,Ap,0,5,86,1,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,NA,NA,NA,NA,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NTM - 2,65,SHM - no-till,SHM,CROP,Till,No Till - Mixed - 2,MNT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,A,1.64,0.85,0,5,1,6.97
306,NTR - 1 - 1-1,NTR - 1 - 1,1,P2_R1a,NA,NA,NA,,1.35,6.88,0.61,NA,NA,NA,0.69,NA,NA,NA,NA,NA,NA,NA,136,139.55,27.35,0.92,NA,NA,10.2,438.65,0.46046,NA,NA,NA,TX-115-SWSHA-P2-R1A-0_5-06012018,18N06048,Ap,0,5,31,1,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,NA,NA,NA,NA,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NTR - 1,66,SHM - no-till,SHM,CROP,Till,No Till - Rye - 1,RNT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,A,1.35,0.61,0,5,1,4.1175
311,NTR - 1 - 2-1,NTR - 1 - 2,1,P2_R1b,NA,NA,NA,,1.5,9.49,0.62,NA,NA,NA,0.74,NA,NA,NA,NA,NA,NA,NA,117,147.77,19.4,0.9,NA,NA,13.41,419.08,0.56944,NA,NA,NA,TX-115-SWSHA-P2-R1B-0_5-06012018,18N06051,Ap,0,5,36,1,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,NA,NA,NA,NA,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NTR - 1,66,SHM - no-till,SHM,CROP,Till,No Till - Rye - 1,RNT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,A,1.5,0.62,0,5,1,4.6499999999999995
316,NTR - 1 - 3-1,NTR - 1 - 3,1,P2_R1c,NA,NA,NA,,1.67,9.05,0.68,NA,NA,NA,0.83,NA,NA,NA,NA,NA,NA,NA,87,165.32,32.22,0.07,NA,NA,12.42,417.4,0.77808,NA,NA,NA,TX-115-SWSHA-P2-R1C-0_5-06012018,18N06053,Ap,0,5,41,1,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,NA,NA,NA,NA,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NTR - 1,66,SHM - no-till,SHM,CROP,Till,No Till - Rye - 1,RNT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,A,1.67,0.68,0,5,1,5.678
336,NTR - 2 - 1-1,NTR - 2 - 1,1,P4_R2a,NA,NA,NA,,1.37,8.05,0.66,NA,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,23,130.61,15.5,2.78,NA,NA,10.05,472.61,0.57661,NA,NA,NA,TX-115-SWSHA-P4-R2A-0_5-06012018,18N06064,Ap,0,5,61,1,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,NA,NA,NA,NA,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NTR - 2,67,SHM - no-till,SHM,CROP,Till,No Till - Rye - 2,RNT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,A,1.37,0.66,0,5,1,4.521000000000001
341,NTR - 2 - 2-1,NTR - 2 - 2,1,P4_R2b,NA,NA,NA,,1.27,8.21,0.6,NA,NA,NA,0.77,NA,NA,NA,NA,NA,NA,NA,58,133.77,23.25,1.26,NA,NA,9.37,507.39,0.78812,NA,NA,NA,TX-115-SWSHA-P4-R2B-0_5-06012018,18N06067,Ap,0,5,66,1,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,NA,NA,NA,NA,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NTR - 2,67,SHM - no-till,SHM,CROP,Till,No Till - Rye - 2,RNT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,A,1.27,0.6,0,5,1,3.81
346,NTR - 2 - 3-1,NTR - 2 - 3,1,P4_R2c,NA,NA,NA,,1.45,8.32,0.53,NA,NA,NA,0.77,NA,NA,NA,NA,NA,NA,NA,68,178.6,27.59,1.79,NA,NA,11.96,470.73,0.568,NA,NA,NA,TX-115-SWSHA-P4-R2C-0_5-06012018,18N06070,Ap,0,5,71,1,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,NA,NA,NA,NA,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NTR - 2,67,SHM - no-till,SHM,CROP,Till,No Till - Rye - 2,RNT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,A,1.45,0.53,0,5,1,3.8425
411,NTR - 3 - 1-1,NTR - 3 - 1,1,P9_R3a,NA,NA,NA,,0.98,10.42,0.72,NA,NA,NA,0.76,NA,NA,NA,NA,NA,NA,NA,127,289.22,25.72,2.38,NA,NA,3.5,313.16,0.17581,NA,NA,NA,TX-115-SW-P9-R3A-0_5-05312018,18N06108,Ap,0,5,136,1,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,NA,NA,NA,NA,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NTR - 3,68,SHM - no-till,SHM,CROP,Till,No Till - Rye - 3,RNT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,A,0.98,0.72,0,5,1,3.528
416,NTR - 3 - 2-1,NTR - 3 - 2,1,P9_R3b,NA,NA,NA,,1.39,8.23,0.91,NA,NA,NA,0.66,NA,NA,NA,NA,NA,NA,NA,161,224.18,29.28,4.62,NA,NA,4.25,456.96,0.01746,NA,NA,NA,TX-115-SW-P9-R3B-0_5-05312018,18N06111,Ap,0,5,141,1,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,NA,NA,NA,NA,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NTR - 3,68,SHM - no-till,SHM,CROP,Till,No Till - Rye - 3,RNT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,A,1.39,0.91,0,5,1,6.3245
421,NTR - 3 - 3-1,NTR - 3 - 3,1,P9_R3c,NA,NA,NA,,1.43,9.15,0.69,NA,NA,NA,0.94,NA,NA,NA,NA,NA,NA,NA,118,268.53,28.81,3.01,NA,NA,13.97,396.72,0.14757,NA,NA,NA,TX-115-SW-P9-R3C-0_5-05312018,18N06114,Ap,0,5,146,1,,NA,NA,,NA,NA,,NA,NA,NA,,NA,NA,,,,,,NA,,,NA,NA,,,,NA,,,NA,NA,NA,NA,NA,,NA,,NA,,,NA,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NTR - 3,68,SHM - no-till,SHM,CROP,Till,No Till - Rye - 3,RNT,AG-CROP,Lamesa,TexasA&MPt-1,Amarillo,A,1.43,0.69,0,5,1,4.9334999999999996
867,JoF1 - 1 - 1,JoF1 - 1,1,S2019OR003001,13.7,43.7,42.6,,0.59,NA,4.253,NA,0.198,81.45848708,0.837731761,0.655478502,0.402496533,NA,0.222191401,0.030790569,NA,5.5,23.8266598,52.03639456,9.737703566,55.38476771,155.5393939,NA,87.97523791,247.69807840000001,15.11890945,NA,NA,NA,OR-003-SW-001A-WV0001-042419,19N03384,A,0,5,865,1,SICL,15,30,7.5YR,3,3,7.5YR,5,4,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,M,GR,NA,NA,NA,NA,2,VF,2,F,2,M,,NA,VF,2,FALSE,NA,M,I,2,C,2,VC,NA,C,NA,VC,JoF1,37,Ref - Forest,Ref,FOREST,Perennial,Forest,"Douglas fir trees 25-30 years old, McDonald Dunn Research Forest at Lewisburg Saddle.",Reference,OSU1,OregonState,Jory,A,0.59,4.253,15,5,0.85,10.6643975
872,JoF1 - 2 - 1,JoF1 - 2,1,S2019OR003001,NA,NA,NA,,0.59,NA,3.171,NA,0.169,71.58419592,0.625803388,0.652596501,0.29130797,NA,0.276312136,0.084976395,NA,NA,13.13601858,21.54226804,16.94383838,27.24786325,131.1168593,NA,2.0124444440000002,200.7436591,15.18765016,NA,NA,NA,OR-003-SW-001B-WV0006-042419,,A,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JoF1,37,Ref - Forest,Ref,FOREST,Perennial,Forest,"Douglas fir trees 25-30 years old, McDonald Dunn Research Forest at Lewisburg Saddle.",Reference,OSU1,OregonState,Jory,A,0.59,3.171,0,5,1,9.354449999999998
877,JoF1 - 3 - 1,JoF1 - 3,1,S2019OR003001,NA,NA,NA,,0.59,NA,4.832,NA,0.215,76.3125816,0.632453006,0.594707675,0.29758936,NA,0.247436963,0.049681352,NA,NA,22.35170768,33.61538462,25.816615379999998,17.83339275,175.1300971,NA,6.231348622,719.71331,12.65951953,NA,NA,NA,OR-003-SW-001C-WV0011-042419,,A,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JoF1,37,Ref - Forest,Ref,FOREST,Perennial,Forest,"Douglas fir trees 25-30 years old, McDonald Dunn Research Forest at Lewisburg Saddle.",Reference,OSU1,OregonState,Jory,A,0.59,4.832,0,5,1,14.254399999999999
882,JoF2 - 1 - 1,JoF2 - 1,1,S2019OR053002,12.8,47.9,39.3,,0.77,NA,4.559,NA,0.244,81.07414974,0.949774542,0.768718802,0.455352191,NA,0.25818081,0.055185801,NA,5.8,14.02774721,45.54455446,28.10057006,74.2100471,234.2704158,NA,46.68117914,264.5367609,13.13179368,NA,NA,NA,OR-053-SW-002A-WV0016-051319,19N03391,A,0,5,870,1,SICL,15,28,7.5YR,2.5,2,7.5YR,4,3,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,M,GR,NA,NA,NA,NA,1,VF,2,F,2,M,,NA,VF,2,FALSE,NA,M,DT,2,C,2,VC,NA,C,NA,VC,JoF2,38,Ref - Forest,Ref,FOREST,Perennial,Forest,Douglas fir trees were last harvested 25 years ago,Reference,OSU2,OregonState,Jory,A,0.77,4.559,15,5,0.85,14.9193275
887,JoF2 - 2 - 1,JoF2 - 2,1,S2019OR053002,NA,NA,NA,,0.77,NA,4.775,NA,0.308,91.56483375,1.260185504,0.853374063,0.614273813,NA,0.217995001,0.021105249,NA,NA,18.84635536,43.5836701,22.00748674,59.82852234,187.2050693,NA,13.27835052,179.4792918,11.19432399,NA,NA,NA,OR-053-SW-002B-WV0021-051319,,A,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JoF2,38,Ref - Forest,Ref,FOREST,Perennial,Forest,Douglas fir trees were last harvested 25 years ago,Reference,OSU2,OregonState,Jory,A,0.77,4.775,0,5,1,18.38375
892,JoF2 - 3 - 1,JoF2 - 3,1,S2019OR053002,NA,NA,NA,,0.77,NA,4.703,NA,0.294,89.3514028,0.721317543,0.752960617,0.33406775,NA,0.356100248,0.062792619,NA,NA,18.1788688,59.63701209,29.99310755,49.41628081,176.5926616,NA,29.13827383,874.7260745,11.55203029,NA,NA,NA,OR-053-SW-002C-WV0026-051319,,A,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JoF2,38,Ref - Forest,Ref,FOREST,Perennial,Forest,Douglas fir trees were last harvested 25 years ago,Reference,OSU2,OregonState,Jory,A,0.77,4.703,0,5,1,18.106550000000002
1023,JoF3 - 1 - 1,JoF3 - 1,1,S2019OR053010,20.4,41.7,37.9,,0.66,NA,5.004,NA,0.295,85.72314452,0.972184138,0.752634498,0.466444814,NA,0.277315585,0.008874099,NA,5.7,32.27054755,38.99029126,36.48963427,16.99895166,196.4907046,NA,2.945864078,974.7946665,15.13673111,NA,NA,NA,OR-053-SW-010A-WV-0157-053119,19N03448,A,0,5,917,1,SIL,25,22,7.5YR,3,2,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,F,GR,NA,NA,NA,NA,NA,VF,2,F,2,M,,NA,VF,3,FALSE,NA,M,I,2,C,2,VC,NA,C,NA,VC,JoF3,39,Ref - Forest,Ref,FOREST,Perennial,Forest,"Weyerhauser 2nd growth timber, 24 years old. Minimally managed",Reference,OSU10,OregonState,Jory,A,0.66,5.004,25,5,0.75,12.384899999999998
1028,JoF3 - 2 - 1,JoF3 - 2,1,S2019OR053010,NA,NA,NA,,0.66,NA,5.607,NA,0.318,89.49296085,0.716075598,0.663424125,0.33713174,NA,0.281823235,0.04446915,NA,NA,33.45869955,43.60148454,19.98787144,10.72840404,154.7313131,NA,41.71657143,1040.048334,16.66829998,NA,NA,NA,OR-053-SW-010B-WV-0162-053119,,A,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JoF3,39,Ref - Forest,Ref,FOREST,Perennial,Forest,"Weyerhauser 2nd growth timber, 24 years old. Minimally managed",Reference,OSU10,OregonState,Jory,A,0.66,5.607,0,5,1,18.5031
1033,JoF3 - 3 - 1,JoF3 - 3,1,S2019OR053010,NA,NA,NA,,0.66,NA,5.943,NA,0.356,89.15089326,0.849674625,0.712104386,0.403942254,NA,0.292615214,0.015546918,NA,NA,34.35003646,44.66678435,15.79493878,67.72557576,194.9543529,NA,6.871954555,921.3388118,16.66829998,NA,NA,NA,OR-053-SW-010C-WV-0167-053119,,A,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JoF3,39,Ref - Forest,Ref,FOREST,Perennial,Forest,"Weyerhauser 2nd growth timber, 24 years old. Minimally managed",Reference,OSU10,OregonState,Jory,A,0.66,5.943,0,5,1,19.6119
915,JoV1 - 1 - 1,JoV1 - 1,1,S2019OR071004,14.8,51.2,34,,1.37,NA,3.364,NA,0.264,60.4741018,0.376617947,0.648775117,0.16267547500000001,NA,0.29314616,0.192953482,NA,5.5,23.42976485,115.3523732,14.47738005,0.188034188,263.6444962,NA,47.22141806,623.7791852,10.0677401,NA,NA,NA,OR-071-SW-004A-WV0049-052119,19N03404,A,0,5,881,1,SIL,20,25,7.5YR,3,3,5YR,3,3,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,F,GR,NA,NA,NA,NA,2,VF,2,F,NA,M,,NA,VF,3,FALSE,2,M,DT,2,C,NA,VC,NA,C,NA,VC,JoV1,40,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,Rootstock was established over 10 years ago. Grasses and forbs are grown in rows in between as a cover crop; light discing occurs periodically but not annually.,AG-CROP,OSU4,OregonState,Jory,A,1.37,3.364,20,5,0.8,18.434720000000002
921,JoV1 - 2 - 1,JoV1 - 2,1,S2019OR071004,NA,NA,NA,,1.37,NA,3.958,NA,0.279,63.74322965,0.393430774,0.61603139,0.173766816,NA,0.258127803,0.184136771,NA,NA,20.67543671,121.0264376,24.22892846,9.072378258,294.3286988,NA,63.91297591,328.3861538,11.60549529,NA,NA,NA,OR-071-SW-004B-WV0055-052119,,A,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JoV1,40,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,Rootstock was established over 10 years ago. Grasses and forbs are grown in rows in between as a cover crop; light discing occurs periodically but not annually.,AG-CROP,OSU4,OregonState,Jory,A,1.37,3.958,0,5,1,27.112300000000005
927,JoV1 - 3 - 1,JoV1 - 3,1,S2019OR071004,NA,NA,NA,,1.37,NA,2.107,NA,0.187,36.63197026,0.326335185,0.677311858,0.133574007,NA,0.349069703,0.194668148,NA,NA,10.11290095,61.17488285,14.71601511,61.38903561,227.2489796,NA,11.01219417,543.8295302,7.11952735,NA,NA,NA,OR-071-SW-004C-WV0061-052119,,A,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JoV1,40,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,Rootstock was established over 10 years ago. Grasses and forbs are grown in rows in between as a cover crop; light discing occurs periodically but not annually.,AG-CROP,OSU4,OregonState,Jory,A,1.37,2.107,0,5,1,14.432950000000002
1038,JoV2 - 1 - 1,JoV2 - 1,1,S2019OR071011,13.8,62.2,24,,0.68,NA,3.575,NA,0.234,68.30837483,0.797263465,0.709050527,0.380344253,NA,0.220155469,0.108550805,NA,6.2,44.3212714,156.363102,0.086397758,22.14335354,286.7089721,NA,-0.036897959,722.7266172,12.81227667,NA,NA,NA,OR-071-SW-011A-WV-0172-061119,19N03455,Ap,0,5,922,1,SIL,10,22,,4,NA,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,CO,SBK,NA,NA,NA,NA,NA,VF,2,F,NA,M,,1,VF,3,FALSE,NA,M,I,2,C,NA,VC,NA,C,NA,VC,JoV2,41,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"18 years with same vines, ~1200/acre, 7<92> spacing, all pinot noir. Planted to wheat and cherry beforehand. Disced and rototilled in early 2019 due to excessive voles, to about 2-4<94> in depth. Sprayed on 6/10 with micronized sulfur and a bacillus-based mold treatment. No irrigation at this site.",AG-CROP,OSU11,OregonState,Jory,A,0.68,3.575,10,5,0.9,10.939500000000002
1044,JoV2 - 2 - 1,JoV2 - 2,1,S2019OR071011,NA,NA,NA,,0.68,NA,2.204,NA,0.177,42.48499345,NA,0.594323873,0.017250974,NA,0.353366722,0.223706177,NA,NA,17.92871344,128.8222244,26.45829165,29.3708866,366.9544554,NA,5.633454545,589.1434551,9.474533219,NA,NA,NA,OR-071-SW-011B-WV-0178-061119,,Ap,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JoV2,41,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"18 years with same vines, ~1200/acre, 7<92> spacing, all pinot noir. Planted to wheat and cherry beforehand. Disced and rototilled in early 2019 due to excessive voles, to about 2-4<94> in depth. Sprayed on 6/10 with micronized sulfur and a bacillus-based mold treatment. No irrigation at this site.",AG-CROP,OSU11,OregonState,Jory,A,0.68,2.204,0,5,1,7.493600000000002
1050,JoV2 - 3 - 1,JoV2 - 3,1,S2019OR071011,NA,NA,NA,,0.68,NA,2.327,NA,0.182,44.37225976,NA,0.59150236,0.176062205,NA,0.25631769,0.159122466,NA,NA,23.3528547,105.1012735,3.038878582,2.905092159,190.3094107,NA,1.690867862,549.2664524,8.095900054,NA,NA,NA,OR-071-SW-011C-WV-0184-061119,,Ap,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JoV2,41,SHM - Vineyard,SHM,CROP,Conservation,Vineyard,"18 years with same vines, ~1200/acre, 7<92> spacing, all pinot noir. Planted to wheat and cherry beforehand. Disced and rototilled in early 2019 due to excessive voles, to about 2-4<94> in depth. Sprayed on 6/10 with micronized sulfur and a bacillus-based mold treatment. No irrigation at this site.",AG-CROP,OSU11,OregonState,Jory,A,0.68,2.327,0,5,1,7.9117999999999995
