DSP_Pedon_ID,Label_full,Label,PLFA_ID_Surface,LU,till,trt,explanation,State,Project,Site,DSP_Plot_ID,Pedon_Num,UserPedonID,Collector,Date_Sampled,pedon_x,pedon_y,Target_Soil_Name,Soil_Sampled_Name,Single_Ring_Infiltration_1,Single_Ring_Infiltration_2,Cornell_Infiltrometer,Saturo_Infiltrometer,Agron_Feature,Residue,Slope_Percent,Slope_Shape,Soil,Pedoderm_Class,PhysicalCrust_dom,PhysicalCrust_sec,BiologicalCrust_dom,BiologicalCrust_sec,Crust_Cev_Clss
AZ1-3,BAU - Strip Till,BAU,TX-215-SW-AZ1-3-1-032420,CROP,Till,Strip Till,Strip tillage for 4 years with a cotton/sorghum rotation.,NA,UTRGV,UTRGV7,AZ1,3,NA,"Luz Ballesteros, Natalia Nevarez",2/27/2021,26.441954,-97.814157,Hidalgo,NA,11.473,1.5617,2.69,17.5104,CGC,heavy cotton residue,NA,NA,Hidalgo,NA,NA,NA,NA,NA,NA
AZ2-1,BAU - Strip Till,BAU,TX-215-SW-AZ2-1-1-120820,CROP,Till,Strip Till,Strip tillage for 3 years with a cotton/sorghum rotation.,NA,UTRGV,UTRGV8,AZ2,1,NA,"Luz Ballesteros, Stephanie Kasper, Faeqa Mohsin",12/8/2020,26.358343,-97.857232,Hidalgo,NA,15.4983,1.9758,3.262,21.9924,CGC,heavy cotton residue,NA,NA,Hidalgo,NA,NA,NA,NA,NA,NA
AZ2-2,BAU - Strip Till,BAU,TX-215-SW-AZ2-2-1-120820,CROP,Till,Strip Till,Strip tillage for 3 years with a cotton/sorghum rotation.,NA,UTRGV,UTRGV8,AZ2,2,NA,"Luz Ballesteros, Stephanie Kasper, Faeqa Mohsin",12/8/2020,26.358388,-97.846311,Hidalgo,NA,44.6049,7.3861,1.76,12.8736,CGC,heavy cotton residue,NA,NA,Hidalgo,NA,NA,NA,NA,NA,NA
AZ2-3,BAU - Strip Till,BAU,TX-215-SW-AZ2-3-1-120820,CROP,Till,Strip Till,Strip tillage for 3 years with a cotton/sorghum rotation.,NA,UTRGV,UTRGV8,AZ2,3,NA,"Luz Ballesteros, Stephanie Kasper, Faeqa Mohsin",12/8/2020,26.36504,-97.85824,Hidalgo,NA,22.4668,8.0706,6.81,21.8124,CGC,heavy cotton residue,NA,NA,Hidalgo,NA,NA,NA,NA,NA,NA
AZ3-1,BAU - Strip Till,BAU,TX-215-SW-AZ3-1-1-121420,CROP,Till,Strip Till,"Strip tillage for 6 years with a cotton/sorghum rotation, Sunn hemp cover crop 1 year before sampling.",NA,UTRGV,UTRGV9,AZ3,1,NA,"Luz Ballesteros, Stephanie Kasper, Fallon Fraustro",12/14/2021,26.389298,-97.852623,Hidalgo,NA,117.2308,3.0592,17.16,14.7852,CGC,heavy sorghum residue,NA,NA,Hidalgo,NA,NA,NA,NA,NA,NA
AZ3-2,BAU - Strip Till,BAU,TX-215-SW-AZ3-2-1-121420,CROP,Till,Strip Till,"Strip tillage for 6 years with a cotton/sorghum rotation, Sunn hemp cover crop 1 year before sampling.",NA,UTRGV,UTRGV9,AZ3,2,NA,"Luz Ballesteros, Stephanie Kasper, Fallon Fraustro",12/14/2021,26.387731,-97.852666,Hidalgo,NA,81.6429,8.9735,11.28,24.8148,CGC,heavy sorghum residue,NA,NA,Hidalgo,NA,NA,NA,NA,NA,NA
AZ3-3,BAU - Strip Till,BAU,TX-215-SW-AZ3-3-1-121420,CROP,Till,Strip Till,"Strip tillage for 6 years with a cotton/sorghum rotation, Sunn hemp cover crop 1 year before sampling.",NA,UTRGV,UTRGV9,AZ3,3,NA,"Luz Ballesteros, Stephanie Kasper, Fallon Fraustro",12/14/2021,26.387833,-97.849146,Hidalgo,NA,77.4915,11.2472,18.2,15.7428,CGC,heavy sorghum residue,NA,NA,Hidalgo,NA,NA,NA,NA,NA,NA
AR2-1,Ref - Reference,Ref,TX-215-SW-AR2-1-1-032420,FOREST,Perennial,Reference,"Native treeline composed of mesquite, hackberry, anacua and others. No major disturbances in over 50 years.",NA,UTRGV,UTRGV10,AR2,1,NA,"Stephanie Kasper, Laura Brush",2/27/2021,26.309166,-98.203663,Hidalgo,NA,1.781,1.2331,0.708,25.992,NA,heavy native tree leaf litter,NA,NA,Hidalgo,NA,NA,NA,NA,NA,NA
AR2-2,Ref - Reference,Ref,TX-215-SW-AR2-2-1-032420,FOREST,Perennial,Reference,"Native treeline composed of mesquite, hackberry, anacua and others. No major disturbances in over 50 years.",NA,UTRGV,UTRGV10,AR2,2,NA,"Stephanie Kasper, Laura Brush",2/27/2021,26.30907954,-98.20307,Hidalgo,NA,3.4887,2.1167,3.47,28.7064,NA,heavy native tree leaf litter,NA,NA,Hidalgo,NA,NA,NA,NA,NA,NA
AR2-3,Ref - Reference,Ref,TX-215-SW-AR2-3-1-032420,FOREST,Perennial,Reference,"Native treeline composed of mesquite, hackberry, anacua and others. No major disturbances in over 50 years.",NA,UTRGV,UTRGV10,AR2,3,NA,"Stephanie Kasper, Laura Brush",2/27/2021,26.30896,-98.202272,Hidalgo,NA,10.048,2.3446,7.19,35.64,NA,heavy native tree leaf litter,NA,NA,Hidalgo,NA,NA,NA,NA,NA,NA
AR3-1,Ref - Reference,Ref,TX-215-SW-AR3-1-1-032420,FOREST,Perennial,Reference,"Native treeline composed of mesquite, Texas ebony, and others. Undisturbed in landowner's memory (60+ year). Area catches sand deposited by strong winds.",NA,UTRGV,UTRGV11,AR3,1,NA,"Stephanie Kasper, Iysha Flores, Carlos Garcia Patlan",3/18/2021,26.425936,-97.865571,Hidalgo,NA,10.783,27.4595,28.55,14.886,NA,heavy native tree leaf litter,NA,NA,Hidalgo,NA,NA,NA,NA,NA,NA
AR3-2,Ref - Reference,Ref,TX-215-SW-AR3-2-1-032420,FOREST,Perennial,Reference,"Native treeline composed of mesquite, Texas ebony, and others. Undisturbed in landowner's memory (60+ year). Area catches sand deposited by strong winds.",NA,UTRGV,UTRGV11,AR3,2,NA,"Stephanie Kasper, Iysha Flores, Carlos Garcia Patlan",3/18/2021,26.42575,-97.86555,Hidalgo,NA,20.5022,7.3094,9.97,24.714,NA,heavy native tree leaf litter,NA,NA,Hidalgo,NA,NA,NA,NA,NA,NA
AR3-3,Ref - Reference,Ref,TX-215-SW-AR3-3-1-032420,FOREST,Perennial,Reference,"Native treeline composed of mesquite, Texas ebony, and others. Undisturbed in landowner's memory (60+ year). Area catches sand deposited by strong winds.",NA,UTRGV,UTRGV11,AR3,3,NA,"Stephanie Kasper, Iysha Flores, Carlos Garcia Patlan",3/18/2021,26.425912,-97.863987,Hidalgo,NA,123.5676,29.8824,30.624,69.696,NA,heavy native tree leaf litter,NA,NA,Hidalgo,NA,NA,NA,NA,NA,NA
KeCF3 - 1,SHM - no-till,SHM,KS-153-SW-101-1-0_5-2018,CROP,No-till,No-till - diverse rotation,"20 years+ of No-till with 100% residue post-harvest. Covercropping is not typical of the area due to high water holding capacities of the soils paired with low and highly variable annual precipitation.  He has found covercropping to be less efficient at recharging the soil profile than fallow, and has documented yield losses from cover cropping.  Kastens has done covercropping research since 2010, spending over $50,000 to reach this conclusion, thought they still do some small trials currently.  The crop rotation is diverse as it includes a winter grass, summer grass, and legume.  Wheat, corn, yellow peas represent a typical crop rotation.",AG-CROP,KansasState,NA,KeCF3,NA,NA,NA,NA,-100.89697,39.9519869,NA,Keith,NA,NA,NA,NA,NA,NA,NA,NA,Keith,NA,NA,NA,NA,NA,NA
KeCF3 - 2,SHM - no-till,SHM,KS-153-SW-102-1-0_5-2018,CROP,No-till,No-till - diverse rotation,"20 years+ of No-till with 100% residue post-harvest. Covercropping is not typical of the area due to high water holding capacities of the soils paired with low and highly variable annual precipitation.  He has found covercropping to be less efficient at recharging the soil profile than fallow, and has documented yield losses from cover cropping.  Kastens has done covercropping research since 2010, spending over $50,000 to reach this conclusion, thought they still do some small trials currently.  The crop rotation is diverse as it includes a winter grass, summer grass, and legume.  Wheat, corn, yellow peas represent a typical crop rotation.",AG-CROP,KansasState,NA,KeCF3,NA,NA,NA,NA,-100.8967806,39.9521612,NA,Keith,NA,NA,NA,NA,NA,NA,NA,NA,Keith,NA,NA,NA,NA,NA,NA
KeCF3 - 3,SHM - no-till,SHM,KS-153-SW-103-1-0_5-2018,CROP,No-till,No-till - diverse rotation,"20 years+ of No-till with 100% residue post-harvest. Covercropping is not typical of the area due to high water holding capacities of the soils paired with low and highly variable annual precipitation.  He has found covercropping to be less efficient at recharging the soil profile than fallow, and has documented yield losses from cover cropping.  Kastens has done covercropping research since 2010, spending over $50,000 to reach this conclusion, thought they still do some small trials currently.  The crop rotation is diverse as it includes a winter grass, summer grass, and legume.  Wheat, corn, yellow peas represent a typical crop rotation.",AG-CROP,KansasState,NA,KeCF3,NA,NA,NA,NA,-100.8967806,39.9521612,NA,Keith,NA,NA,NA,NA,NA,NA,NA,NA,Keith,NA,NA,NA,NA,NA,NA
KeC3 - 1,BAU,BAU,KS-153-SW-104-1-0_5-2018,CROP,Till,Till converting to no-till,"Conventional tillage estimated at every two years until 2018, 2018 was first year of no-till.  Recently purchased fields.""Tillage Until 2018"" ",AG-CROP,KansasState,NA,KeC3,NA,NA,NA,NA,-100.868944,39.978288,NA,Keith,NA,NA,NA,NA,NA,NA,NA,NA,Keith,NA,NA,NA,NA,NA,NA
KeC3 - 2,BAU,BAU,KS-153-SW-105-1-0_5-2018,CROP,Till,Till converting to no-till,"Conventional tillage estimated at every two years until 2018, 2018 was first year of no-till.  Recently purchased fields.""Tillage Until 2018"" ",AG-CROP,KansasState,NA,KeC3,NA,NA,NA,NA,-100.868986,39.978452,NA,Keith,NA,NA,NA,NA,NA,NA,NA,NA,Keith,NA,NA,NA,NA,NA,NA
KeC3 - 3,BAU,BAU,KS-153-SW-106-1-0_5-2018,CROP,Till,Till converting to no-till,"Conventional tillage estimated at every two years until 2018, 2018 was first year of no-till.  Recently purchased fields.""Tillage Until 2018"" ",AG-CROP,KansasState,NA,KeC3,NA,NA,NA,NA,-100.8687585,39.9783659,NA,Keith,NA,NA,NA,NA,NA,NA,NA,NA,Keith,NA,NA,NA,NA,NA,NA
KeN3 - 1,Ref - Native,Ref,KS-153-SW-107-1-0_5-2018,RANGE,Perennial,Native Rangeland (>80years),"Native rangeland, never been tilled to his knowledge (over 80 years).  100-125 700lb steers to a 0.5mile x 1mile pasture",Reference,KansasState,NA,KeN3,NA,NA,NA,NA,-100.8692162,39.9736474,NA,Keith,NA,NA,NA,NA,NA,NA,NA,NA,Keith,NA,NA,NA,NA,NA,NA
KeN3 - 2,Ref - Native,Ref,KS-153-SW-108-1-0_5-2018,RANGE,Perennial,Native Rangeland (>80years),"Native rangeland, never been tilled to his knowledge (over 80 years).  100-125 700lb steers to a 0.5mile x 1mile pasture",Reference,KansasState,NA,KeN3,NA,NA,NA,NA,-100.8692095,39.9739409,NA,Keith,NA,NA,NA,NA,NA,NA,NA,NA,Keith,NA,NA,NA,NA,NA,NA
KeN3 - 3,Ref - Native,Ref,KS-153-SW-109-1-0_5-2018,RANGE,Perennial,Native Rangeland (>80years),"Native rangeland, never been tilled to his knowledge (over 80 years).  100-125 700lb steers to a 0.5mile x 1mile pasture",Reference,KansasState,NA,KeN3,NA,NA,NA,NA,-100.8690184,39.9737363,NA,Keith,NA,NA,NA,NA,NA,NA,NA,NA,Keith,NA,NA,NA,NA,NA,NA
KeCF1 - 1,SHM - no-till,SHM,KS-179-SW-104-1-0_5-2018,CROP,No-till,"No-Till  with cover crop -  corn, oats, or wheat.","No-Till since 2001 with cover cropping.  Cover cropped every three years since 2006.  Typically planted to corn, oats, or wheat.",AG-CROP,KansasState,NA,KeCF1,NA,NA,NA,NA,-100.5431538,39.2447359,NA,Keith,NA,NA,NA,NA,NA,NA,NA,NA,Keith,NA,NA,NA,NA,NA,NA
KeCF1 - 2,SHM - no-till,SHM,KS-179-SW-105-1-0_10-2018,CROP,No-till,"No-Till  with cover crop -  corn, oats, or wheat.","No-Till since 2001 with cover cropping.  Cover cropped every three years since 2006.  Typically planted to corn, oats, or wheat.",AG-CROP,KansasState,NA,KeCF1,NA,NA,NA,NA,-100.5430643,39.2450134,NA,Keith,NA,NA,NA,NA,NA,NA,NA,NA,Keith,NA,NA,NA,NA,NA,NA
KeCF1 - 3,SHM - no-till,SHM,KS-179-SW-106-1-0_5-2018,CROP,No-till,"No-Till  with cover crop -  corn, oats, or wheat.","No-Till since 2001 with cover cropping.  Cover cropped every three years since 2006.  Typically planted to corn, oats, or wheat.",AG-CROP,KansasState,NA,KeCF1,NA,NA,NA,NA,-100.5427146,39.2447102,NA,Keith,NA,NA,NA,NA,NA,NA,NA,NA,Keith,NA,NA,NA,NA,NA,NA
KeN1 - 1,Ref - Native,Ref,KS-179-SW-107-1-0_5-2018,RANGE,Perennial,Native Rangeland (>40 years),"Native rangeland, never been tilled to their knowledge (over 40 years)",Reference,KansasState,NA,KeN1,NA,NA,NA,NA,-100.56165,39.249205,NA,Keith,NA,NA,NA,NA,NA,NA,NA,NA,Keith,NA,NA,NA,NA,NA,NA
KeN1 - 2,Ref - Native,Ref,KS-179-SW-108-1-0_5-2018,RANGE,Perennial,Native Rangeland (>40 years),"Native rangeland, never been tilled to their knowledge (over 40 years)",Reference,KansasState,NA,KeN1,NA,NA,NA,NA,-100.56165,39.249205,NA,Keith,NA,NA,NA,NA,NA,NA,NA,NA,Keith,NA,NA,NA,NA,NA,NA
KeN1 - 3,Ref - Native,Ref,KS-179-SW-109-1-0_5-2018,RANGE,Perennial,Native Rangeland (>40 years),"Native rangeland, never been tilled to their knowledge (over 40 years)",Reference,KansasState,NA,KeN1,NA,NA,NA,NA,-100.56165,39.249205,NA,Keith,NA,NA,NA,NA,NA,NA,NA,NA,Keith,NA,NA,NA,NA,NA,NA
KeC1 - 1,BAU,BAU,KS-179-SW-110-1-0_5-2018,CROP,Till,Till with rotation (eco-fallow),"Eco-Fallow Rotation.  Summer fallow is reg tillage, driled to wheat, spray stubble after harvest.  No-till corn, then fallow. (Fallow is the tillage part and wheat stubble is cleaned) No disc, just a sweep plow",AG-CROP,KansasState,NA,KeC1,NA,NA,NA,NA,-100.557271,39.244626,NA,Keith,NA,NA,NA,NA,NA,NA,NA,NA,Keith,NA,NA,NA,NA,NA,NA
KeC1 - 2,BAU,BAU,KS-179-SW-111-1-0_5-2018,CROP,Till,Till with rotation (eco-fallow),"Eco-Fallow Rotation.  Summer fallow is reg tillage, driled to wheat, spray stubble after harvest.  No-till corn, then fallow. (Fallow is the tillage part and wheat stubble is cleaned) No disc, just a sweep plow",AG-CROP,KansasState,NA,KeC1,NA,NA,NA,NA,-100.557271,39.244626,NA,Keith,NA,NA,NA,NA,NA,NA,NA,NA,Keith,NA,NA,NA,NA,NA,NA
KeC1 - 3,BAU,BAU,KS-179-SW-112-1-0_5-2018,CROP,Till,Till with rotation (eco-fallow),"Eco-Fallow Rotation.  Summer fallow is reg tillage, driled to wheat, spray stubble after harvest.  No-till corn, then fallow. (Fallow is the tillage part and wheat stubble is cleaned) No disc, just a sweep plow",AG-CROP,KansasState,NA,KeC1,NA,NA,NA,NA,-100.557271,39.244626,NA,Keith,NA,NA,NA,NA,NA,NA,NA,NA,Keith,NA,NA,NA,NA,NA,NA
KeC2 - 1,BAU,BAU,KS-193-SW-101-1-0_5-2018,CROP,Till,Tilled once every 3 years.  Sorghum/wheat/corn,"Tilled once every 3 years.  Sorghum '15, tilled summer 2016, wheat '16, corn '18",AG-CROP,KansasState,NA,KeC2,NA,NA,NA,NA,-101.0631493,39.3817794,NA,Keith,NA,NA,NA,NA,NA,NA,NA,NA,Keith,NA,NA,NA,NA,NA,NA
KeC2 - 2,BAU,BAU,KS-193-SW-102-1-0_5-2018,CROP,Till,Tilled once every 3 years.  Sorghum/wheat/corn,"Tilled once every 3 years.  Sorghum '15, tilled summer 2016, wheat '16, corn '18",AG-CROP,KansasState,NA,KeC2,NA,NA,NA,NA,-101.0632519,39.3815262,NA,Keith,NA,NA,NA,NA,NA,NA,NA,NA,Keith,NA,NA,NA,NA,NA,NA
KeC2 - 3,BAU,BAU,KS-193-SW-103-1-0_5-2018,CROP,Till,Tilled once every 3 years.  Sorghum/wheat/corn,"Tilled once every 3 years.  Sorghum '15, tilled summer 2016, wheat '16, corn '18",AG-CROP,KansasState,NA,KeC2,NA,NA,NA,NA,-101.0629297,39.3816973,NA,Keith,NA,NA,NA,NA,NA,NA,NA,NA,Keith,NA,NA,NA,NA,NA,NA
KeN2 - 1,Ref - Native,Ref,KS-193-SW-104-1-0_5-2018,RANGE,Perennial,Native Rangeland - w 1 haying,"No knowledge of tillage in last 33+ years, occasional herbicide treatment for broadleaf, 1 cut of hay per year for last five years",AG-CROP,KansasState,NA,KeN2,NA,NA,NA,NA,-101.0636022,39.3843208,NA,Keith,NA,NA,NA,NA,NA,NA,NA,NA,Keith,NA,NA,NA,NA,NA,NA
KeN2 - 2,Ref - Native,Ref,KS-193-SW-105-1-0_5-2018,RANGE,Perennial,Native Rangeland - w 1 haying,"No knowledge of tillage in last 33+ years, occasional herbicide treatment for broadleaf, 1 cut of hay per year for last five years",AG-CROP,KansasState,NA,KeN2,NA,NA,NA,NA,-101.0636425,39.3840397,NA,Keith,NA,NA,NA,NA,NA,NA,NA,NA,Keith,NA,NA,NA,NA,NA,NA
KeN2 - 3,Ref - Native,Ref,KS-193-SW-106-1-0_5-2018R,RANGE,Perennial,Native Rangeland - w 1 haying,"No knowledge of tillage in last 33+ years, occasional herbicide treatment for broadleaf, 1 cut of hay per year for last five years",AG-CROP,KansasState,NA,KeN2,NA,NA,NA,NA,-101.063449,39.384217,NA,Keith,NA,NA,NA,NA,NA,NA,NA,NA,Keith,NA,NA,NA,NA,NA,NA
CeC1-2,BAU,BAU,NC-183-SWSHA-C1B-0_5-03192018,CROP,Till,wheat - 1,corn,AG-CROP,NCState,Lake Wheeler,CeC1,b,NA,NA,NA,-78.68135,35.73571,NA,Cecil,NA,NA,NA,NA,NA,NA,NA,NA,Cecil,NA,NA,NA,NA,NA,NA
CeC1-3,BAU,BAU,NC-183-SWSHA-C1C-0_5-03192018,CROP,Till,wheat - 1,corn,AG-CROP,NCState,Lake Wheeler,CeC1,c,NA,NA,NA,-78.68177,35.73594,NA,Cecil,NA,NA,NA,NA,NA,NA,NA,NA,Cecil,NA,NA,NA,NA,NA,NA
CeC1-1,BAU,BAU,NC-183-SWSHA-C1PIT-0_5-03192018,CROP,Till,wheat - 1,corn,AG-CROP,NCState,Lake Wheeler,CeC1,a,NA,NA,NA,-78.6893,35.73547,NA,Cecil,NA,NA,NA,NA,NA,NA,NA,NA,Cecil,NA,NA,NA,NA,NA,NA
CeC2-1,BAU,BAU,NC-183-SWSHA-C2A-0_5-03232018,CROP,Till,wheat - 2,corn,AG-CROP,NCState,Lake Wheeler,CeC2,a,NA,NA,NA,-78.67495,35.72791,NA,Cecil,NA,NA,NA,NA,NA,NA,NA,NA,Cecil,NA,NA,NA,NA,NA,NA
CeC2-2,BAU,BAU,NC-183-SWSHA-C2B-0_5-03232018,CROP,Till,wheat - 2,corn,AG-CROP,NCState,Lake Wheeler,CeC2,b,NA,NA,NA,-78.67525,35.72765,NA,Cecil,NA,NA,NA,NA,NA,NA,NA,NA,Cecil,NA,NA,NA,NA,NA,NA
CeC2-3,BAU,BAU,NC-183-SWSHA-C2C-0_5-03232018,CROP,Till,wheat - 2,corn,AG-CROP,NCState,Lake Wheeler,CeC2,c,NA,NA,NA,-78.67555,35.72739,NA,Cecil,NA,NA,NA,NA,NA,NA,NA,NA,Cecil,NA,NA,NA,NA,NA,NA
CeC3-1,BAU,BAU,NC-183-SWSHA-C3A-0_5-03232018,CROP,Till,wheat - 3,corn,AG-CROP,NCState,Lake Wheeler,CeC3,a,NA,NA,NA,-78.67194,35.72451,NA,Cecil,NA,NA,NA,NA,NA,NA,NA,NA,Cecil,NA,NA,NA,NA,NA,NA
CeC3-2,BAU,BAU,NC-183-SWSHA-C3B-0_5-03232018,CROP,Till,wheat - 3,corn,AG-CROP,NCState,Lake Wheeler,CeC3,b,NA,NA,NA,-78.67194,35.72481,NA,Cecil,NA,NA,NA,NA,NA,NA,NA,NA,Cecil,NA,NA,NA,NA,NA,NA
CeC3-3,BAU,BAU,NC-183-SWSHA-C3C-0_5-03232018,CROP,Till,wheat - 3,corn,AG-CROP,NCState,Lake Wheeler,CeC3,c,NA,NA,NA,-78.67194,35.72511,NA,Cecil,NA,NA,NA,NA,NA,NA,NA,NA,Cecil,NA,NA,NA,NA,NA,NA
CeF3-2,Ref - Forest,Ref,NC-183-SWSHA-F3B-0_5-03232018,FOREST,Perennial,forest,forest,Reference,NCState,Lake Wheeler,CeF3,b,NA,NA,NA,-78.66952,35.72619,NA,Cecil,NA,NA,NA,NA,NA,NA,NA,NA,Cecil,NA,NA,NA,NA,NA,NA
CeF3-1,Ref - Forest,Ref,NC-183-SWSHA-F3PIT-0_5R-03232018,FOREST,Perennial,forest,forest,Reference,NCState,Lake Wheeler,CeF3,a,NA,NA,NA,-78.66969,35.72612,NA,Cecil,NA,NA,NA,NA,NA,NA,NA,NA,Cecil,NA,NA,NA,NA,NA,NA
CeH1-1,SHM - forage,SHM,NC-183-SWSHA-P1A-0_5-03192018,FORAGE,Perennial,hay 1,hay,AG-FORAGE,NCState,Lake Wheeler,CeH1,a,NA,NA,NA,-78.68048,35.73409,NA,Cecil,NA,NA,NA,NA,NA,NA,NA,NA,Cecil,NA,NA,NA,NA,NA,NA
CeH1-2,SHM - forage,SHM,NC-183-SWSHA-P1B-0_5-03192018,FORAGE,Perennial,hay 1,hay,AG-FORAGE,NCState,Lake Wheeler,CeH1,b,NA,NA,NA,-78.68042,35.73443,NA,Cecil,NA,NA,NA,NA,NA,NA,NA,NA,Cecil,NA,NA,NA,NA,NA,NA
CeH1-3,SHM - forage,SHM,NC-183-SWSHA-P1PIT-0_5-03192018,FORAGE,Perennial,hay 1,hay,AG-FORAGE,NCState,Lake Wheeler,CeH1,c,NA,NA,NA,-78.68036,35.73477,NA,Cecil,NA,NA,NA,NA,NA,NA,NA,NA,Cecil,NA,NA,NA,NA,NA,NA
CeH2-1,SHM - forage,SHM,NC-183-SWSHA-P2A-0_5-03192018,FORAGE,Perennial,hay 2,hay,AG-FORAGE,NCState,Lake Wheeler,CeH2,a,NA,NA,NA,-78.67504,35.72877,NA,Cecil,NA,NA,NA,NA,NA,NA,NA,NA,Cecil,NA,NA,NA,NA,NA,NA
CeH2-2,SHM - forage,SHM,NC-183-SWSHA-P2B-0_5-03192018,FORAGE,Perennial,hay 2,hay,AG-FORAGE,NCState,Lake Wheeler,CeH2,b,NA,NA,NA,-78.67478,35.72871,NA,Cecil,NA,NA,NA,NA,NA,NA,NA,NA,Cecil,NA,NA,NA,NA,NA,NA
CeH2-3,SHM - forage,SHM,NC-183-SWSHA-P2C-0_5-03192018,FORAGE,Perennial,hay 2,hay,AG-FORAGE,NCState,Lake Wheeler,CeH2,c,NA,NA,NA,-78.67452,35.72865,NA,Cecil,NA,NA,NA,NA,NA,NA,NA,NA,Cecil,NA,NA,NA,NA,NA,NA
CeH3-1,SHM - forage,SHM,NC-183-SWSHA-P3A-0_5-03192018,FORAGE,Perennial,hay 3,hay,AG-FORAGE,NCState,Lake Wheeler,CeH3,a,NA,NA,NA,-78.67191,35.73246,NA,Cecil,NA,NA,NA,NA,NA,NA,NA,NA,Cecil,NA,NA,NA,NA,NA,NA
CeH3-2,SHM - forage,SHM,NC-183-SWSHA-P3B-0_5-03192018,FORAGE,Perennial,hay 3,hay,AG-FORAGE,NCState,Lake Wheeler,CeH3,b,NA,NA,NA,-78.67204,35.73285,NA,Cecil,NA,NA,NA,NA,NA,NA,NA,NA,Cecil,NA,NA,NA,NA,NA,NA
CeH3-3,SHM - forage,SHM,NC-183-SWSHA-P3C-0_5-03192018,FORAGE,Perennial,hay 3,hay,AG-FORAGE,NCState,Lake Wheeler,CeH3,c,NA,NA,NA,-78.67215,35.73325,NA,Cecil,NA,NA,NA,NA,NA,NA,NA,NA,Cecil,NA,NA,NA,NA,NA,NA
NAT-1 - 1,Ref - Native,Ref,TX-445-SW-NAT-R1-0_5-05302018,GRASS,Perennial,Rangland,NAT,Reference,TexasA&MPt-1,Wellman,NAT-1,1,NA,NA,NA,-102.406408,32.060626,NA,Amarillo,NA,NA,NA,NA,NA,NA,NA,NA,Amarillo,NA,NA,NA,NA,NA,NA
NAT-2 - 2,Ref - Native,Ref,TX-445-SW-NAT-R2-0_5-05302018,GRASS,Perennial,Rangland,NAT,Reference,TexasA&MPt-1,Wellman,NAT-2,2,NA,NA,NA,-102.406791,33.059817,NA,Amarillo,NA,NA,NA,NA,NA,NA,NA,NA,Amarillo,NA,NA,NA,NA,NA,NA
NAT-3 - 3,Ref - Native,Ref,TX-445-SW-NAT-R3-0_5-05302018,GRASS,Perennial,Rangland,NAT,Reference,TexasA&MPt-1,Wellman,NAT-3,3,NA,NA,NA,-102.406186,33.060119,NA,Amarillo,NA,NA,NA,NA,NA,NA,NA,NA,Amarillo,NA,NA,NA,NA,NA,NA
CVT - 1 - 1,BAU,BAU,TX-115-SWSHA-P1-R1A-0_5-06012018,CROP,Till,Conv Till - 1,CT,AG-CROP,TexasA&MPt-1,Lamesa,CVT - 1,a,NA,NA,NA,-101.9472,32.774177,NA,Amarillo,NA,NA,NA,NA,NA,NA,NA,NA,Amarillo,NA,NA,NA,NA,NA,NA
CVT - 1 - 2,BAU,BAU,TX-115-SWSHA-P1-R1B-0_5-06012018,CROP,Till,Conv Till - 1,CT,AG-CROP,TexasA&MPt-1,Lamesa,CVT - 1,b,NA,NA,NA,-101.9472,32.774177,NA,Amarillo,NA,NA,NA,NA,NA,NA,NA,NA,Amarillo,NA,NA,NA,NA,NA,NA
CVT - 1 - 3,BAU,BAU,TX-115-SWSHA-P1-R1C-0_5-06012018,CROP,Till,Conv Till - 1,CT,AG-CROP,TexasA&MPt-1,Lamesa,CVT - 1,c,NA,NA,NA,-101.9472,32.774177,NA,Amarillo,NA,NA,NA,NA,NA,NA,NA,NA,Amarillo,NA,NA,NA,NA,NA,NA
NTR - 1 - 1,SHM - no-till,SHM,TX-115-SWSHA-P2-R1A-0_5-06012018,CROP,Till,No Till - Rye - 1,RNT,AG-CROP,TexasA&MPt-1,Lamesa,NTR - 1,a,NA,NA,NA,-101.947399,32.775007,NA,Amarillo,NA,NA,NA,NA,NA,NA,NA,NA,Amarillo,NA,NA,NA,NA,NA,NA
NTR - 1 - 2,SHM - no-till,SHM,TX-115-SWSHA-P2-R1B-0_5-06012018,CROP,Till,No Till - Rye - 1,RNT,AG-CROP,TexasA&MPt-1,Lamesa,NTR - 1,b,NA,NA,NA,-101.947399,32.775007,NA,Amarillo,NA,NA,NA,NA,NA,NA,NA,NA,Amarillo,NA,NA,NA,NA,NA,NA
NTR - 1 - 3,SHM - no-till,SHM,TX-115-SWSHA-P2-R1C-0_5-06012018,CROP,Till,No Till - Rye - 1,RNT,AG-CROP,TexasA&MPt-1,Lamesa,NTR - 1,c,NA,NA,NA,-101.947399,32.775007,NA,Amarillo,NA,NA,NA,NA,NA,NA,NA,NA,Amarillo,NA,NA,NA,NA,NA,NA
NTM - 1 - 1,SHM - no-till,SHM,TX-115-SWSHA-P3-R1A-0_5-06012018,CROP,Till,No Till - Mixed - 1,MNT,AG-CROP,TexasA&MPt-1,Lamesa,NTM - 1,a,NA,NA,NA,-101.946881,32.774275,NA,Amarillo,NA,NA,NA,NA,NA,NA,NA,NA,Amarillo,NA,NA,NA,NA,NA,NA
